artist_id,artist_name,artist_handle,page_link,description,invited_by,twitter,instagram,n_following,n_followers
0x85e37CD123D2889410D9FD1f434c9936e882e5C6,Ashraful Arefin,ashrafularefin,https://foundation.app/@ashrafularefin,"Fine art photographer, cinemagraph artist based in Dhaka, Bangladesh. Celebrating magic & simple moments of life.",mrjonkane,https://twitter.com/AshrafulArefin_,https://instagram.com/monsieur_arefin,13,113
0x3B4e36985B771FC5C4074F2d7f5f05c8C4FC2c54,Luis Tamani,luistamani,https://foundation.app/@luistamani,"Luis Tamani is a globally recognised visionary artist from the Amazonian rainforest of Peru.
Instagram was hacked in March, and am still in the process of recovering!",SpaceBuddha42,https://twitter.com/Zak_Avery,,6,110
0x94769999528F0a9C40Cb0c9246562293C12B1681,John Antoski,johnantoski,https://foundation.app/@johnantoski,"John Antoski is a Southern California-based artist specializing in black & white hand-drawn frame-by-frame animation.
Features include:
Juxtapoz, Future London Academy, Thinkspace",SketchyTank,https://twitter.com/johnantoski,,47,40
0x7b6B8Fa19e8D64AC6f6d35a6993DE380BC8eBe02,MarkPaul,markpaul,https://foundation.app/@markpaul,"Graphic designer & NFT Artis, producer.
photographer.
Collaboration with netflix, participated in the creation of documentaries.",CyberMotion,https://twitter.com/CryptoMiracle10,,315,264
0x94046FbF297A5dc14D5cA02b7C6eb96d48d9A1C2,Sandro,odescko1,https://foundation.app/@odescko1,"I live, work and I'm getting inspiration from sunny Odessa. My task is to reveal it through my creativity, to show the stories where the text might be silent, but the artistic image will never be.",iamvishenka,https://twitter.com/Odescko1,https://instagram.com/alexanderkukalo,117,61
0x31Cf7D20645392312bEbbB75a15650ec4AA5f4fA,Detund™,detund,https://foundation.app/@detund,"Detund™ (est. 1997) is a multidisciplinary arts collective. Forever expanding, discovering, and exploring, Detund continues to change, morph, and excite its audience, members, and colleagues.",JIMMY,https://twitter.com/detundrecords,https://instagram.com/detroitunderground,306,104
0x1979C2A9D21F9f8FFB73F0a81CE9823c4F306eaF,xGallery,xgallery,https://foundation.app/@xgallery,TBA,Vel,https://twitter.com/xgallery_io,,0,15
0x4E39EdE9d59653012f1987422021aBa0Ce235C95,Lloyd Wright,lloydohwright,https://foundation.app/@lloydohwright,"👾🖼Director and 3D Motion Designer/Crypto Artist exploring an ever-evolving creative space. Inspired by the sketchbook in my mind.
~Current Mood: Magical Realism and Afrofuturism",IXSHELLS,https://twitter.com/LloydOHWright,,10,91
0xdBd054cb14A178fa12867a6D583bC87c09605692,Ben Savage,bensavage,https://foundation.app/@bensavage,"Adventure & Landscape Photographer based in Australia. Capturing Light, Textures and telling stories through my work 💎",tomnoske,https://twitter.com/bensavage70,https://instagram.com/ben.savage,83,196
0x3ae83CeEcCedDA2cc20a6E058D583101F3494a1a,Simon Bergström,stolt,https://foundation.app/@stolt,3D Artist from sweden,Ninesidedshape,https://twitter.com/SimonBergstrm10,https://instagram.com/stolt.studio,186,94
0x11e7Ab17077C67A6fd5351f9210748a7A97d7E95,Zeynal Adigozalov,zeyncg,https://foundation.app/@zeyncg,"I am a Computer Graphics Specialist and Artist.
I decided to create unique artworks that you couldn't see anywhere before. I give heart and breath to all my artworks.
Thank you for your attention!",2ragon,https://twitter.com/ZAdigozalov,https://instagram.com/zeyn_cg_,59,109
0x0c9710aEb5Fc55EA0780efd3F966767316C58db3,Rawls,rawls,https://foundation.app/@rawls,"Story & Motion is life.
Clients include:
Netflix, Electronic Arts, Respawn Ent., Warner Bros, Sony, Scholastic, BBC, Discovery Channel, Ubisoft, History Channel
https://foundation.app/HIDDENGIANTS",princeofpersuasia,,https://instagram.com/darrenrawlings,34,42
0x89e12425d3eDD174baB9A8677D3bcA8b7F34f1AB,Zac Kenny,zackenny,https://foundation.app/@zackenny,"Canadian abstract artist exploring
non-objective portraiture through painting, video, and AR.",markbland,https://twitter.com/ZacKenny,https://instagram.com/zackennyart,291,244
0x2595aC803d980AEaC96aAA2f31A233adA4cC2919,Ivona Macejevska,ivonaaya,https://foundation.app/@ivonaaya,"Digital/visual artist.
I learn:
3D art
Generative art
Projection mapping
CO2 laser cutting
Video synthesis with built LZX Industries modules.
Feel free to contact me.",seabeast3D,https://twitter.com/IvonaAya,https://instagram.com/ivona_aya,111,182
0x2b561fF6E1d13AD930582462512911D7c632c75c,BAKU,baku,https://foundation.app/@baku,Baku is a Japanese creature that feeds on dreams and nightmares. This aspect of the “monster” adequately symbolizes our vaporous artwork.,nryae,https://twitter.com/bakuartiste,https://instagram.com/bakuartiste,16,68
0x7A60b88A4C557c66cc8405d40458680EA69627Fd,Kiril Katsarov,katsakiri,https://foundation.app/@katsakiri,"I’m a fine art and video artist with more than 20 exhibitions in EU countries. Welcome to my unreal artworld, seat comfortably, take a breath and enjoy the show!",artisans,https://twitter.com/KirilKatsarov,https://instagram.com/kirilkatsarov,137,77
0x9D01C0F52bA2eE53f3BE83D70FE67975D388a096,arthur Chege,arthurchege,https://foundation.app/@arthurchege,"I make art, I love it. feels like am dreaming all day every day.",,https://twitter.com/_arthurboom1,https://instagram.com/arthur1king,64,258
0xC2Fc0461C9245fc04DD99806AFB64726ac4e0a43,UnknownArtist,unknownartist,https://foundation.app/@unknownartist,"An unknown 3d artist.
Born in 1982 in Italy.",maxslash,https://twitter.com/Unknown65681332,https://instagram.com/unknown_nft_artist,50,83
0xAE1e0DaB571Ba767516f6bc731D172c396045f5b,ALT_ruist;,alt_ruist,https://foundation.app/@alt_ruist,I have a thing for jewels and circuitry.,no-conform,https://twitter.com/alt__ruist,https://instagram.com/alt__ruist,130,99
0xBeAd540E68DF0c48281B1f4f982fFfc4598aF840,Mercedes de Bellard,mercedes_debellard,https://foundation.app/@mercedes_debellard,"International Artist. Worked for Coca-cola, Apple, Warner Bros, Netflix, BBC, etc.",zigor,https://twitter.com/MdeBellard,https://instagram.com/mercedes_debellard,52,184
0xE6329E83C9f9a925cf70F919E977bE3919d4845b,Infinity3d,infinity3d,https://foundation.app/@infinity3d,"Hello! I'm a 3d digital artist based in Italy, I've been creating for over 8 years stylized, fantasy, scifi and surreal Art!",strangecintia,https://twitter.com/Infinity3dA,https://www.instagram.com/infinity3d_artist,83,436
0xfd6f267a8e0b1777429a997f7B229C558AfA5E2D,Maurizio Pighizzini,mauriziopighizzini,https://foundation.app/@mauriziopighizzini,"I’m an Italian fashion and fine art photographer living in Paris - and inside my dreams :)
I have had the chance to capture some of the most iconic personalities shaping our contemporary culture.",b_p,,https://instagram.com/maurizio_pighizzini,21,24
0x5a8116f07937394e6Ac2A51995Ab6a054C08bF9e,Leafswan,leafswan,https://foundation.app/@leafswan,Digital artist | The purpose of my art is to move people emotionaly ˏ ˋ ♡ ˎˊ ˗,nossacamera,https://twitter.com/leaf_swan,https://instagram.com/leafswan,91,412
0x92C9A0DE1A4B8931828d4D7DcD71254933ce657c,Lauder,lauderlima,https://foundation.app/@lauderlima,Concept Artist with a focus on environments. :),Marnik,https://twitter.com/leudemar_lima,https://instagram.com/leudemar_lima,269,157
0x2Fb0e475F6D495DFdfd9176aF9113f48F7687565,Nima Asadzadeh,nimaasadzadeh,https://foundation.app/@nimaasadzadeh,"A nightscape&landscape photographer, in search of pure lights and willing to preserve nature against light pollution.
Featured by Earthsky, SkyandTelescopemag, Sterrengids 2019, TWAN and Nojum mag.",kuprik,https://twitter.com/AsadzadehNima,https://instagram.com/nima.asadzadeh,348,340
0x2b9c412612D37Bf88F33cd5B70e2b593546064c4,UC,uc,https://foundation.app/@uc,"NEW AGE-NEW ART-NEW ARTİST
Digital Surreal Artist
NFT Maker
AMATEUR 3D ARTİST
I TAKE GREAT ENJOYMENT TO IMPROVE MY ART AND TO OFFER YOU MY IMAGINATION
support me can be realized by making art",slafsis,https://twitter.com/umt_cyl,https://instagram.com/umtceylan,727,300
0xecaaf76983C49B968b937aC9a8F3036B18f7365d,Ali Fawad,alifawad,https://foundation.app/@alifawad,"I’m an award winning 3D character/creature artist with 20 Yrs of experience in the films and games Industry. My work mainly focuses on quality and details. Love space, aliens, animals, bugs & nature.",TheCelebioglu,https://twitter.com/AliFawad_NFTs,https://instagram.com/ali_fawad82,187,128
0xB49aAac730b820423e4dd5607E6E93e0B1A91780,Penrose Deer,penrosedeer,https://foundation.app/@penrosedeer,"""Manifesto of a changing society"" Anonymous verified artist, art as an escape valve for the several people and worlds in my mind",lilzidesigns,https://twitter.com/PenroseDeer,https://instagram.com/penrose_deer,166,290
0xFFE74715B57e0A64bD48b069A03c8723Db40057F,Daniel Martin Diaz,danielmartindiaz,https://foundation.app/@danielmartindiaz,The search for beauty is the search for home. A home in the transcendental. During the journey hearts will be broken. Its the path to being human. Suffering is humanities gift from the universe.,lupape,https://twitter.com/DMDArtist,https://instagram.com/danielmartindiaz,24,153
0xA8a971bc1FDD45F4B8e577810F329789C55Ec08b,Hard,hard,https://foundation.app/@hard,"Digital Architect
Based in Los Angeles, California",shahub,https://twitter.com/HaRDArchitects,https://instagram.com/calvinhahaha,18,35
0xAEC59674917F82C961BfAC5D1b52a2c53E287846,Mewmeww,mewmeww,https://foundation.app/@mewmeww,Cute NFTs are my thing,,https://twitter.com/mamomew,,8,29
0xE2f8d8eeaafA89a0d6aDd3A4d3C89e6E78D9821C,N77,n77,https://foundation.app/@n77,": CGI lighting and rendering artist
photographer :",TurricanArt,https://twitter.com/MondayApril1,,311,175
0x3f4C7D37F9a2763839cD0BeAdCd491cF2D9f2aAB,Razaras,razaras,https://foundation.app/@razaras,"Independent Artist/ Illustration and the visualizer
working on the game and movie production.",artbyotto,https://twitter.com/Razaras2,https://instagram.com/razaras,209,150
0xE9c99E7E2437C616028d3783621611f9F115558C,Stonez The Organic,stoneztheorganic,https://foundation.app/@stoneztheorganic,"Digital Artist & Curator
Observing the world through pink & blue.",NateGio,https://twitter.com/OrganicStonez,https://instagram.com/stonez_theorganic,8,96
0x8E182B3b0F5d8aC1ddd6052135A396D031e40869,Panida Ratarasan,meppo,https://foundation.app/@meppo,Concept artist/Visual Development Artist/Illustration,harvatt,https://twitter.com/meppomaru,https://instagram.com/the_art_of_meppo,28,107
0x30B30c986783318FB3a11d5125F264670294D2A5,Zinsky,zinsky,https://foundation.app/@zinsky,"Portraits that reflect the most explosive side of the icon, colour, universal characters.
Traditional artist represented by Whitewall Galleries now producing digital versions of my hand painted work",Sonrie,https://twitter.com/ZinskyOfficial,,18,45
0xe74d028337484246F175B701008BE1De6C0B8C95,Santiago,santi_blend,https://foundation.app/@santi_blend,18 years old artist from Argentina in love with pixels,greenpanther,https://twitter.com/Santi_blend,https://instagram.com/santi.blend,9,31
0x2A76F7Df64889A1f20F5b6Aa87eBfFA9A38AB925,Brynn Schmidt,brynnalise,https://foundation.app/@brynnalise,"Landscape and wildlife photographer from Boulder, CO. I spend most of my time in the western US and most of my photography is from CO, WY, MT, UT, CA and Maui, HI. Focus on conservation & end. species",mindzeye,https://twitter.com/brynnalisephoto,https://instagram.com/brynn.alise.photography,99,168
0xC8e94470707c2044dED9214893c5145006B6FE29,Kiki,kikinft,https://foundation.app/@kikinft,Founder of Japan NFT Art Club and Kiki's Playground.,badbird,https://twitter.com/KikiNFT,https://instagram.com/kikinft,44,135
0x86Af8f8b20BEa3fa9D08843D9aF989b13ce2eDc0,OneHorseShow ✹,onehorseshow,https://foundation.app/@onehorseshow,"Jessica Rabbit's Ex-Husband.
OneHorseShow is an Illustrator, Designer & 3D Artist from Galicia, currently based in Barcelona.",ben_stil,https://twitter.com/OneHorseShow,https://instagram.com/onehorseshow,68,70
0x140240a6b53fFd33dB709fe20Cd96545AB46B450,NhatThao,nhatthao,https://foundation.app/@nhatthao,"CG artits, Motion Design, Animator
and a dreamer ;)",Jiriwu,https://twitter.com/Nhatthao20,,8,18
0x7220382a83F13e63C923d98979bFD5250F0CB392,Amir,amir-,https://foundation.app/@amir-,"Architect, Pianist, Digital Artist.",visualarchillect,https://twitter.com/Art01a,https://instagram.com/amirhosein_slh,45,69
0xcC6d5b66C7F8b86647e5866531590cB8194faDE8,Maayan Sophia Weisstub,weisstub,https://foundation.app/@weisstub,"Visual artist (1992), currently based in London.",donyamikazex,https://twitter.com/Weisstubart,https://instagram.com/weisstub,2,25
0x7FB4E6B130f6aAd52066285c22F735b7996f250D,Francesco Buttarelli,ilcheco,https://foundation.app/@ilcheco,"I'm Francesco from Italy,
I'm fereelancer 3D artist currently based in Prague.
I create digital sculptures and 2D artowrk and illustrations.",pizurny,https://twitter.com/FrancBut,,1,17
0xd589aE61B2890D9d9819a314C3F5Bf152fb45e73,NOFF,noff,https://foundation.app/@noff,"I create digital paintings with unique ideas.
Born and raised in the snows of Yakutia.",BipolarNFT,https://twitter.com/NOFF31497209,https://instagram.com/noff_design,55,104
0x03CAd661E0D68EA30c96750F542AC211f041d21F,Slashiro,slashiro,https://foundation.app/@slashiro,Self taught 2D and 3D designer. Based in Paris,dominosmusic,https://twitter.com/slashiropsd,https://instagram.com/slashiro.psd,41,103
0x8F4EAdaaA898272583E2C1e05F0c59Dec8162962,Nick Bot,nickb10,https://foundation.app/@nickb10,Football fan who would like to connect the NFT space with the beautiful game!,Jop,https://twitter.com/nickbot1001,,3,19
0x0c94F8B5D56a8996f62C0207746a7C3eEF4a7DeC,Igor Dabichev,igordabichev,https://foundation.app/@igordabichev,Neon aesthetic addicted Digital Artist from Ukraine.,rvre,https://twitter.com/dabichev,https://instagram.com/igor_dabichev,73,72
0xd458F62925B3e135680626a0F520098972F93FE9,Oak,oaknarrow,https://foundation.app/@oaknarrow,"Digital Collage Artist | 44k followers on Instagram | Exceptionally gifted napper | Expert at turning small talk into medium talk | I also took a DNA test, turns out I'm 100% that bitch
Oak",ra-in,https://twitter.com/arrow_oak,https://www.instagram.com/oaknarrow/,89,361
0xBD6459aDe4DD9f02b2f0C1dDdaAf7D5e2940AF50,Omer,oq,https://foundation.app/@oq,"Artist and Founder of OQ Studios. Bringing a minimalistic but significant approach to every creation.
As seen on Huffington Post, IBM, Twitter, TED, Marriott, Webby Awards The Recount and more.",Labrosse,https://twitter.com/oqstudios,https://instagram.com/oqstudio,68,193
0x54196238400305778bFf5Fa200Ee1896f6A9d5C2,Dario De Siena,dariodesiena,https://foundation.app/@dariodesiena,"Swiss Visual artist! Painting, Street Art, Digitalart and more.
I do art i love art i collect art!",kaiwan,https://twitter.com/Dario_Desiena,,6,158
0xc8c3b0CBDEcE3596002C731Cb2527E176d84b154,Ty Newcomb,tynewcomb,https://foundation.app/@tynewcomb,"Photographer. Artist. Explorer.
Appreciating our planet one photo at a time.
Clients include: Nike, Land Rover, Nissan, Expedia, Hyatt, Samsung, LG & dozens more.",jaxsonpohlman,https://twitter.com/eye_of_ty,https://instagram.com/eye.of.ty,59,89
0xA952623B3BB55e6A8f9421Da69ad15aA28899B2F,MS_JIF,ms_jif,https://foundation.app/@ms_jif,CONCEPTUAL ARTIST,,https://twitter.com/MS_JIF,,698,265
0x55cc9Ced3e29CD37987A848Bd77eb1987C4fFF92,Eliz Bee,eliz_bee,https://foundation.app/@eliz_bee,"Hi. My name is Eliz Bee. Born in 2001. I'm an amateur illustrator. Most of my paintings are on a dark theme about ""Nightmares"". I hope you enjoy my work.",jameswyper,https://twitter.com/boonmar7,https://instagram.com/eliz_.bee,169,128
0xFeaeCC93cd8601B724b9627c3A34A4ee8b667527,M.Etebarzadeh,moloud,https://foundation.app/@moloud,Full_Time Illustrator and painter #Digital_artist #Surrealism #Magical_Realism,matszulik,https://twitter.com/m_etebar,https://instagram.com/moloudetebarzade,155,148
0x4D5Eac50A8B448a42959d3c8Fdd5A70cC4548566,Desinfo,desinfo,https://foundation.app/@desinfo,"28 y.o. - Russia
Styles: minimalism, abstract, glitch house, cyber-art, web-punk,",aleksustya,https://twitter.com/ddesinfo,https://instagram.com/desinfo.art,16,126
0x1f9724f3054D8f9FD28349067F796E1491d7d1C9,Mej Valencia,mej,https://foundation.app/@mej,"MEJ, is a Musician/Creative Director who shoot films, music videos and make designs for Brands, Bands, and other companies worldwide.
Worked with Puma, Adidas, Dropkick, Bershka, Footlocker and more",beratartan,https://twitter.com/mejvalencia1011,https://instagram.com/mejvalencia,341,132
0xFB21c66D12e249d48e0E6f0DD02A08e12Fab2754,Jad Nas,jadnas,https://foundation.app/@jadnas,"With themes centered on war and conflict, Jad confronts destruction and displacement by transforming social struggles into an escapist fantasy with ethereal celestial beings.
Syrian artist & sculptor.",lilzidesigns,https://twitter.com/JadNassour1,https://instagram.com/jad_nas,56,71
0x2E3f48fe1088E4fB67aDc776ACb85f396cd0F076,The Dink,thedink,https://foundation.app/@thedink,A Designer + Animator + Director + based in London.,yuyatakeda,https://twitter.com/TheDink_,https://instagram.com/the_dink_,71,82
0xf8807F824e06f7C1f4E9d88A3D207a3e09E07b17,james Alfie,jamesalfie,https://foundation.app/@jamesalfie,"James Alfie is a British artist living and working in los Angeles.
James focuses on creating creatures and characters using unique shapes and color combinations.",EnzoManneli,https://twitter.com/JamesAlfieArt,https://instagram.com/jamesalfieart,21,83
0xE7002B3A46Ab16B99149CC9aF7b156A46b9dB2FE,CHINGIZHAN,dante_offl,https://foundation.app/@dante_offl,"Hi. Only here,I can openly tell and show you the Secrets hidden deep inside Me. I can see 4 personalities of myself in the present tense. One of them always shows me signs, which I sketch on paper..",Katsakiri,https://twitter.com/Dante_offl,https://instagram.com/dante_offl,137,53
0x428426C72924214681a6058352Bf3c6c6237E0EB,SENSE,sense,https://foundation.app/@sense,"art-group moscow based,
we create art
in real life ᕯ digital ᕯ future",Misha_Most,https://twitter.com/SEN5E_official,https://instagram.com/sense_official,11,31
0x601e58C62211d3Bd66FA94694925173f19607BC2,Bluemoon Odyssey,bluemoon_odyssey,https://foundation.app/@bluemoon_odyssey,"I’m an Virtual Architect and trained in architectural background.
Over the years, I’ve been experimenting alternative ways to narrate architectural worlds through immersive storytelling.",decentlife,https://twitter.com/BOdyseey,https://instagram.com/bluemoon_odyssey,25,56
0x4B9678b50e7DA4D1A761Abc4307E125Ca95885e7,Marius,zarism,https://foundation.app/@zarism,"16-year-old 3D artist, always interested in learning and growing.
I like everything nature and photorealistic artwork",CTP,https://twitter.com/Zarism_,,44,64
0x769743fbb9Bb578270a656BAf0606f047Aa60598,Zennyan,in_the_rgb,https://foundation.app/@in_the_rgb,"Zennyan is a Japanese pixel artist.
The robot of his profile picture runs away at night and loiters around in Foundation.",MadMaraca,https://twitter.com/in_the_RGB,https://instagram.com/zen_nyan,35,130
0xA1ce3d8E2c7607cC04fbcfd282ab2Bf046CE8E98,SenΞPaul,sen3paul,https://foundation.app/@sen3paul,"I am a self taught digital 3D artist residing in New York State. As an artist, I am drawn to the subtle intricacies and detail of bio mechanical subjects, as well as photo realistic renderings.",RAM3DDA,https://twitter.com/Sen3Paul,https://instagram.com/sen3paul,83,99
0xd230C1FF8f594AA40BEC61A3d902AC38f27a1e89,Umba Daima,umbadaima,https://foundation.app/@umbadaima,"Umba Daima is an artist talent agency and digital gallery working with talented Black artists from around the world. We aim to facilitate impact, opportunity, and financial freedom for our artists.",andreoshea,https://twitter.com/UmbaDaima,https://instagram.com/umbadaima,21,19
0xFea0fa9aCC5b47fCB7C9EB7D0D2ffD7Ebfed5344,Eli Baba,elibaba,https://foundation.app/@elibaba,An artist since I was born.,uwabami,https://twitter.com/BabajanovEli,https://instagram.com/eli_babajanov,21,56
0xBa519dD235fF1DDA3Aa5b0a45bc1C74a593EA64e,Nick Asphodel,nick_asphodel,https://foundation.app/@nick_asphodel,"Master Jedi, Visual & Photo Artist fascinated with Nature & Outer Space. Creating artworks of magic realism by combining 2D and 3D spaces.",Kvasir,https://twitter.com/NAsphodel,https://instagram.com/nick_asphodel,27,131
0x0313B09E8Ee8A0932dBEb76c4D7c46055969C7C4,Carlos Dattoli,carlosdattoli,https://foundation.app/@carlosdattoli,"Professional Illustrator/ConceptArtist, 
working in the Pop Culture industry;
I have the pleasure of doing work 
for Licenses such as Marvel, DC, 
Star Wars, Power Rangers...",derekheisler,https://twitter.com/dattoliart,https://instagram.com/carlosdattoliart,68,38
0xaCa2D61dF42d4C279C9bC2064E39Ef6F7554e5D7,Lile Stanailova,_lile_,https://foundation.app/@_lile_,"My new collection is out - Air Avatars!
Play with sound on! 🔊🎞
Artist",Aylaelmoussa,https://twitter.com/LileStanailova,https://instagram.com/lile_stanailova,344,242
0xD1B3976CD24333C68dC6746f891FC698dA1c0a4A,J_SKY,j_sky,https://foundation.app/@j_sky,"The artist in the 5th generation from a family of Russian jewelers and artists.
—Graduated from Stroganov Moscow State Academy of Arts 2011-2016
—Work with museums.
—Design art spaces.
—Create nft.",aleksustya,https://twitter.com/crypto_animals_,https://instagram.com/crypto_animals_rrr,351,231
0xe1e55b72B5d5B4aF45F8788674acDc33E543959E,Alex Terentyev,shureshek,https://foundation.app/@shureshek,"3d artist, TV series lover, rationalist who tries to know the irrational",sdfsdaf,https://twitter.com/Shureshek,,50,89
0xFcE6abE45b291522CD0D7cedDf1dAC2ee0283A6B,Laurence Fuller,laurencefuller,https://foundation.app/@laurencefuller,"Sound On.
Actor. Writer. King Of Paradise.
www.laurencefuller.art",darta_art,https://twitter.com/LaurenceFuller,https://instagram.com/laurencefuller,117,105
0x7552A4AF230Cc4B1D9F24724feF4B5f3bAbF4246,RYMA,ryma,https://foundation.app/@ryma,Artist based in Switzerland who love motion design and 3d,ellwoodart,https://twitter.com/RYMA_art,,3,19
0x5e00D982d7a6Dc96c9a4a5c93dAd297903e9672B,Elurøи,eluron,https://foundation.app/@eluron,"French 3D artist, cyber lover. I'm really bad at cable management.",tjohnatan,https://twitter.com/Eluron_3d,https://instagram.com/eluron_3d,32,39
0xb9F91f5b44025678c7ad3347F6165A3eB5e22686,M0M0,m0m0,https://foundation.app/@m0m0,"Moritz Adam Schmitt is a visual artist and illustrator from Cologne, Germany. Experimenting with different styles and techniques since 2012.",andreaspreis,https://twitter.com/MoritzAdam22,https://instagram.com/moritz.adam.schmitt,39,93
0xd7d126110624A753cD36A5Bbcc0345825EE428Ec,Jimena Buena Vida,jimenabuenavida,https://foundation.app/@jimenabuenavida,"Jimena is a Colombian-American artist. Her work serves as a channel to the good life and positive vibrations, simplicity, and love to inspire lasting transformation to make a better world.",pixopop,https://twitter.com/JimenaBuenaVida,,0,12
0x7D05Fa5Ed05FDC9a2A9db9c4383C46E007d0201c,Joshua Baron,800hotsauce,https://foundation.app/@800hotsauce,Just Josh. I love you.,joshwarner,https://twitter.com/800HotSauce,https://instagram.com/800hotsauce,221,144
0xd9a126b386455925E7a464eAC06Ab603c5043b2f,MISOSHITA,misoshita,https://foundation.app/@misoshita,"I am a virtual creator.
I am dressed in an avatar and create a virtual world, and I am working in it.
Create paintings and videos based on the virtual world.",marimosphere,https://twitter.com/Misositaworks,,6,55
0xE5D996DEa423Cd8aF960eA39aeD17c23f1bc3f53,Matt Sypien,digimental,https://foundation.app/@digimental,"Digital Creator based in London, UK.
Matt evolved his passion for creative arts from a hobby into a career.
He unleashes his creativity across a variety of design disciplines.",matszulik,https://twitter.com/DigimentalLDN,https://instagram.com/digimentalldn,71,94
0x775B5f5c4c90a19dF6A3249B7333aA89a04D7333,Jodie Phipps,jodie3d,https://foundation.app/@jodie3d,"Digital Sculptor, and 3D artist.",tomtom,,https://instagram.com/jodie_phipps,11,27
0x5e69eE33129b9104F52EE10C17A7FB008Ecbf79f,Duck Sauce,ducksaucenyc,https://foundation.app/@ducksaucenyc,"A-Trak & Armand Van Helden // DJs, ducks, zumba instructors.",,https://twitter.com/DuckSauceNYC,https://instagram.com/ducksaucenyc,19,318
0x85B3743dDf2dEEA9977Be39500e34f04AfB95936,Cassiopeus,cassiopeus,https://foundation.app/@cassiopeus,/Digital neo-melancholic futurism/,lvcidartt,https://twitter.com/cassiopeus,https://instagram.com/cassiopeus,47,118
0xD163C87b59D577e42986e0bEb203E3167F4adD53,Alex Soroka,sleax,https://foundation.app/@sleax,"I'm CG artist with more than 15 years of experience.
I'm also a crypto enthusiast and investor since 2017.
I believe that cryptocurrencies will make our world better and they are already doing it!",J_SKY,https://twitter.com/Sleax3,https://instagram.com/soroka_alexej,10,24
0x97873df1D81CBeA3c12959678c92c96c199f3dDB,AntBen,antben,https://foundation.app/@antben,"OG 3D Modern Calligrapher.
Gallery Street Artist.
Muralist.
Design Engineer and Product Developer.
Animation.
Patent Holder.
LIFER.",meiravhaber,https://twitter.com/AntbenBen,https://instagram.com/_antben_,5,13
0x0C3F51c82296Cf602021215b69eb7241DC510713,Emjey zamani,emjey_zamani,https://foundation.app/@emjey_zamani,"I am emjey zamani
Animation director and 2d , 3d Artist
i hope you enjoy our works .",ArashNegahban,https://twitter.com/Emjey_zamani,https://instagram.com/emjey_zamani,152,91
0xD9fa295D29F022D34028182329B051cbCEB92579,Alex Ness,nessgraphics,https://foundation.app/@nessgraphics,"Alex Ness is a Greater New York City based 3D Artist and Motion Media Designer.
He has been working in the live entertainment industry, creating visuals for award-winning artists’ tours and shows.",raretommy,https://twitter.com/Ness_Graphics,,7,220
0x9A2aa57E5BE4d4626240298f534c9f1b4890bfe4,Hakinar,hakinar,https://foundation.app/@hakinar,Experienced 3D Animator with a demonstrated history of working in the motion pictures and film industry.,cryptojames,https://twitter.com/hakinarart,https://instagram.com/hakinar,119,124
0x1c6846F31C393E6CEE92B621389fB9d33b13FB65,Andrew Bartenev,bartik,https://foundation.app/@bartik,A medical student with a creative view of the world. Photographer based in Moscow.,Kstruve,https://twitter.com/BartikBratik,https://instagram.com/bratikbartik,136,73
0xD04FfF37BFEFd4B2439322620262a25cC17D0b91,Michelle Moree,meesh,https://foundation.app/@meesh,"Meesh has a divergent interpretation of the remote, obscure & other-worldy like landscapes she travels to; she has a unique, brilliantly colorful ethereal style that expresses her love for color //",jeffmihaly,https://twitter.com/MEESHUNO,https://instagram.com/meeshuno,85,319
0x562349aD7576349A2c4E24D7b16BAC745118a592,eSveeBee,esveebee,https://foundation.app/@esveebee,"🍥 3D Character & Motion Designer
👻 Aavegotchi Wearables Artist
📍 Based in Belgium",cryptogal81,https://twitter.com/eSveeBee,,53,94
0xf330EF00D4f896dff76e28595B542E6548bC0BaC,Maddie Montour,maddiemonto,https://foundation.app/@maddiemonto,"Hi all, I'm Maddie! I am a 20 year old Digital Artist and Motion Designer working currently in Orlando. I make 2D/3D animations in C4D & Adobe After Effects. Thank you, & I hope u enjoy my world :,)",Hup,https://twitter.com/nekosmother,https://instagram.com/maddiemontour,95,124
0xcB61e1e49767f50D08e4736D06c8Cb5081ccEd34,HIDDEN GIANTS,hiddengiants,https://foundation.app/@hiddengiants,"Beyond the depths infinite blackness, we find ancient artifacts that fuel the known universe & all life in it. Join our cosmic odyssey as we unveil the discoveries we find in the limitless expanse.",coldfireagc,,https://instagram.com/hidden.giants,6,24
0x6E1e98a222200Df34D9d4c50CDCBADE10B928C8D,SuzyQ,suzyq,https://foundation.app/@suzyq,"Illustrator / Animator / Graphic Novel Author / Cartoonist
I create my dreams into animation. That is why I sleep a lot.",artistjoyjo,https://twitter.com/SuzyQ53936155,https://instagram.com/moo_limbo,10,36
0x27f37e6451da822c6b99760ecf2902004033Fb3B,JONG CHAN HAN,cloudynight,https://foundation.app/@cloudynight,"Digital artist from South Korea, where city never sleeps, and light never goes out.
I shoot photos to make dreams into reality. That's what I've been doing and always will be doing.",Noealz,https://twitter.com/CloudyNight_k,https://instagram.com/cloudy_night_k,146,165
0x949dEcF07C83d99AB63b9d68c93AB16cDeeD6cfD,Max,maxy,https://foundation.app/@maxy,"Max is a Freelance multimedia artist/designer with architectural education and digital painting expertise, demonstrating unique visiuals.",jaredwright,https://twitter.com/MaxMirzaee,https://instagram.com/maxmirzaee,85,295
